run_name,exp,run,arc_features,arc_skip,arc_encoder_blocks,arc_num_conv,arc_latent_volume,arc_num_params,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq
s2m_skip1_f8_64,Seq2Motif_tRNA,s2m_skip1_f8_64,"[8, 64]",1,1,2,4096.0,16721,0.036058599858180336,0.051069182654221855,0.1854751838578118,0.9357482899366096,0.9554040797141569,0.6607183508335286,0.9488467835115353,0.926407130461202,0.6163696787394924,0.0,0.0,0.0
s2m_skip0_f8_64,Seq2Motif_tRNA,s2m_skip0_f8_64,"[8, 64]",0,1,2,4096.0,16529,0.037109540856402855,0.054893611619869866,0.17985665135913426,0.932157713555522,0.95320702269405,0.6800148702516213,0.9460342252102538,0.921037516432882,0.6309789271669468,0.0,0.0,0.0
s2m_skip1_f8_32,Seq2Motif_tRNA,s2m_skip1_f8_32,"[8, 32]",1,1,2,2048.0,5777,0.051560904992663345,0.06443179274598758,0.1720347156127294,0.9180088904639915,0.9347452014232833,0.6801918956146866,0.9246277548223961,0.9044870910168622,0.6303773572953136,0.0,0.0,0.0
s2m_skip0_f8_32,Seq2Motif_tRNA,s2m_skip0_f8_32,"[8, 32]",0,1,2,2048.0,5585,0.05489501016943351,0.06684110375742118,0.1749449306064182,0.913728903900087,0.9291367288738036,0.6828209124377003,0.9187405125199056,0.9002583838793788,0.6296482417309914,0.0,0.0,0.0
s2m_skip1_f8_16,Seq2Motif_tRNA,s2m_skip1_f8_16,"[8, 16]",1,1,2,1024.0,2609,0.0753916634813599,0.08378403633832932,0.15971840918064117,0.8893499230414147,0.9031820018038069,0.7036684892199259,0.8866364782711402,0.871818281744392,0.6476389942005365,0.0,0.0,0.0
s2m_skip0_f8_16,Seq2Motif_tRNA,s2m_skip0_f8_16,"[8, 16]",0,1,2,1024.0,2417,0.06605693957080012,0.0781773750980695,0.1656218154562844,0.8986960323545604,0.9166243968768926,0.6850731402968545,0.9031945050098574,0.8817626484271418,0.6267907645300108,0.0,0.0,0.0
s2m_skip1_f8_8,Seq2Motif_tRNA,s2m_skip1_f8_8,"[8, 8]",1,1,2,512.0,1601,0.0754128198908723,0.08636706198255222,0.1741763949394226,0.8857377382972983,0.9042269654185249,0.6655221702103828,0.8884279285345381,0.8675528566070486,0.6089298489885413,0.0,0.0,0.0
s2m_skip0_f8_8,Seq2Motif_tRNA,s2m_skip0_f8_8,"[8, 8]",0,1,2,512.0,1409,0.0936311059024023,0.10061670715610187,0.15662004053592682,0.8664102207193934,0.8783698177252954,0.6911853683716493,0.8574959242634993,0.8433935562522391,0.6323514140437451,0.0,0.0,0.0
s2m_skip1_f4_64,Seq2Motif_tRNA,s2m_skip1_f4_64,"[4, 64]",1,1,2,4096.0,14505,0.04939981776735057,0.07464532429973285,0.17958253290918139,0.9091679074483335,0.9372201785833518,0.6836179554642726,0.9285695053106384,0.8913550790646653,0.629755542938184,0.0,0.0,0.0
s2m_skip0_f4_64,Seq2Motif_tRNA,s2m_skip0_f4_64,"[4, 64]",0,1,2,4096.0,14457,0.040880019817015396,0.05723132317264875,0.18173814813296,0.9261332511447757,0.9494079643744058,0.6692297682244109,0.94198720142133,0.9155838223137378,0.6215420833500858,0.0,0.0,0.0
s2m_skip1_f4_32,Seq2Motif_tRNA,s2m_skip1_f4_32,"[4, 32]",1,1,2,2048.0,4329,0.05884411833856417,0.07537807275851567,0.1691911667585373,0.9043633185022028,0.9275113585843752,0.6852873185092305,0.9162996694176333,0.8886306377176361,0.6336048103273112,0.0,0.0,0.0
s2m_skip0_f4_32,Seq2Motif_tRNA,s2m_skip0_f4_32,"[4, 32]",0,1,2,2048.0,4281,0.07389386063036711,0.08816288411617279,0.16411886281437343,0.8849227103878828,0.905572378595987,0.6765453087872833,0.8904707661384874,0.8665849863602239,0.6354138387708114,0.0,0.0,0.0
s2m_skip1_f4_16,Seq2Motif_tRNA,s2m_skip1_f4_16,"[4, 16]",1,1,2,1024.0,1545,0.08266211203906847,0.09322193389137585,0.16276320152812535,0.8802024912576654,0.8933023231207851,0.7024436674692152,0.8766248743588987,0.8566374225703618,0.6369362169997248,0.0,0.0,0.0
s2m_skip0_f4_16,Seq2Motif_tRNA,s2m_skip0_f4_16,"[4, 16]",0,1,2,1024.0,1497,0.08067391553650731,0.09473224977652232,0.16793756186962128,0.8762321463245435,0.8977525142704775,0.6734222255484402,0.88090482017318,0.8552417452010707,0.617789650594564,0.0,0.0,0.0
s2m_skip1_f4_8,Seq2Motif_tRNA,s2m_skip1_f4_8,"[4, 8]",1,1,2,512.0,729,0.09644507843515147,0.10907272870341937,0.1607101576195823,0.8516909272452199,0.8746186709859016,0.6773410684516121,0.8534527107696429,0.83020921776373,0.6232935622757101,0.0,0.0,0.0
s2m_skip0_f4_8,Seq2Motif_tRNA,s2m_skip0_f4_8,"[4, 8]",0,1,2,512.0,681,0.10700672929701598,0.11169025922815005,0.15559679435359108,0.8487516895917918,0.8590594626465303,0.6920667956591751,0.8341161999432435,0.8243940128035182,0.6434805448319971,0.0,0.0,0.0
s2m_skip1_f4_4,Seq2Motif_tRNA,s2m_skip1_f4_4,"[4, 4]",1,1,2,256.0,465,0.11563606463048769,0.12112648040056229,0.159180180894004,0.8403609315903647,0.8503939850029067,0.6819373915864416,0.8240335200100328,0.8095249926199076,0.6219874482299703,0.0,0.0,0.0
s2m_skip0_f4_4,Seq2Motif_tRNA,s2m_skip0_f4_4,"[4, 4]",0,1,2,256.0,417,0.11639925286821697,0.12325616553425789,0.14934575226571825,0.8368695578513391,0.846984156329186,0.6985027283788099,0.8179552897688352,0.8008857420023845,0.6428562224721086,0.0,0.0,0.0
